"DepartamentoCodigo","Departamento","MunicipioCodigo","Municipio","Año","IRCA","Nivel de riesgo","IRCAurbano","Nivel de riesgo urbano","IRCArural","Nivel de riesgo rural","pH","Turbiedad","Color","Coliformes_Totales","Coliformes_Fecales"
"76","Valle del Cauca","76122","Caicedonia","2015","12.6","Riesgo bajo","0.2","Sin riesgo","42.2","Riesgo alto","6.23","7.56","36.6","681.5","316.2"
"76","Valle del Cauca","76122","Caicedonia","2016","13.8","Riesgo bajo","0.1","Sin riesgo","39.2","Riesgo alto","8.32","1.73","34.1","719.9","244.7"
"76","Valle del Cauca","76122","Caicedonia","2017","9.6","Riesgo bajo","0.0","Sin riesgo","25.0","Riesgo medio","7.2","2.3","10","494.3","444.8"
"76","Valle del Cauca","76122","Caicedonia","2018","10.9","Riesgo bajo","0.0","Sin riesgo","45.2","Riesgo alto","6.89","4.79","37.4","270.2","311"
"76","Valle del Cauca","76122","Caicedonia","2019","16.3","Riesgo medio","0.0","Sin riesgo","48.2","Riesgo alto","7.69","1.21","26.1","805.4","428.7"
"76","Valle del Cauca","76122","Caicedonia","2020","11.1","Riesgo bajo","0.0","Sin riesgo","32.1","Riesgo medio","7.03","4.51","19.6","128.7","306.3"
"76","Valle del Cauca","76122","Caicedonia","2021","10.7","Riesgo bajo","0.0","Sin riesgo","28.7","Riesgo medio","6.41","9.55","4.1","701.8","97.5"
"76","Valle del Cauca","76122","Caicedonia","2022","0.1","Sin riesgo","0.1","Sin riesgo","0.0","Sin riesgo","6.36","1.34","18.1","459.7","133.5"
"76","Valle del Cauca","76122","Caicedonia","2023","0.0","Sin riesgo","0.0","Sin riesgo","0.0","Sin riesgo","6.68","1.82","43.5","273.4","6.8"
"76","Valle del Cauca","76126","Calima","2007","2.7","Sin riesgo","2.7","Sin riesgo","ND","ND","7.57","6.56","47.5","708.5","78.8"
"76","Valle del Cauca","76126","Calima","2009","33.3","Riesgo medio","3.8","Sin riesgo","61.0","Riesgo alto","8.03","2.8","14","935","130.9"
"76","Valle del Cauca","76126","Calima","2010","20.6","Riesgo medio","0.0","Sin riesgo","47.3","Riesgo alto","7.66","1.97","46.1","772.4","74.8"
"76","Valle del Cauca","76126","Calima","2011","27.0","Riesgo medio","14.2","Riesgo medio","67.1","Riesgo alto","6.02","3.48","38.3","790.3","450.3"
"76","Valle del Cauca","76126","Calima","2012","35.9","Riesgo alto","0.1","Sin riesgo","59.6","Riesgo alto","6.79","9.09","33.9","173.9","323"
"76","Valle del Cauca","76126","Calima","2013","36.9","Riesgo alto","0.0","Sin riesgo","76.6","Riesgo alto","7.75","1.78","12.3","432.9","4.6"
"76","Valle del Cauca","76126","Calima","2014","30.9","Riesgo medio","1.3","Sin riesgo","61.4","Riesgo alto","7.97","2.77","20.6","709.6","99.5"
"76","Valle del Cauca","76126","Calima","2015","37.1","Riesgo alto","0.0","Sin riesgo","73.6","Riesgo alto","7.14","5.3","37.2","631.2","337.9"
"76","Valle del Cauca","76126","Calima","2016","50.2","Riesgo alto","0.0","Sin riesgo","81.0","Inviable sanitariamente","8.42","8.93","37.4","765","90.8"
"76","Valle del Cauca","76126","Calima","2017","33.5","Riesgo medio","5.5","Riesgo bajo","87.0","Inviable sanitariamente","6.95","1.86","46.5","596.8","167.5"
"76","Valle del Cauca","76126","Calima","2018","39.6","Riesgo alto","23.5","Riesgo medio","52.5","Riesgo alto","6.55","4.71","43.6","723.2","88.5"
"76","Valle del Cauca","76126","Calima","2019","33.8","Riesgo medio","14.0","Riesgo bajo","47.9","Riesgo alto","8.28","9.94","26.8","562","365.1"
"76","Valle del Cauca","76126","Calima","2020","30.5","Riesgo medio","0.3","Sin riesgo","43.5","Riesgo alto","6.38","0.19","45.8","196.3","131.1"
"76","Valle del Cauca","76126","Calima","2021","29.9","Riesgo medio","0.2","Sin riesgo","48.6","Riesgo alto","7.17","4.09","6.7","727.1","472.2"
"76","Valle del Cauca","76126","Calima","2022","89.0","Inviable sanitariamente","ND","ND","89.0","Inviable sanitariamente","8.34","9.68","46.7","571.5","240.7"
"76","Valle del Cauca","76126","Calima","2023","85.3","Inviable sanitariamente","ND","ND","85.3","Inviable sanitariamente","7.2","2.5","42.8","187.1","59.3"
"76","Valle del Cauca","76130","Candelaria","2007","8.0","Riesgo bajo","8.0","Riesgo bajo","ND","ND","7.74","0.98","38.8","214.4","63.6"
"76","Valle del Cauca","76130","Candelaria","2008","23.0","Riesgo medio","16.2","Riesgo medio","47.5","Riesgo alto","6.17","2.89","49.5","978.8","190.2"
"76","Valle del Cauca","76130","Candelaria","2009","7.4","Riesgo bajo","4.4","Sin riesgo","30.7","Riesgo medio","8.17","4.49","6.9","412","300"
"76","Valle del Cauca","76130","Candelaria","2010","1.7","Sin riesgo","1.7","Sin riesgo","ND","ND","7.11","1.44","36.1","652.2","362.1"
"76","Valle del Cauca","76130","Candelaria","2011","30.5","Riesgo medio","24.3","Riesgo medio","34.4","Riesgo medio","8.21","6.37","16.6","593.3","324.8"
"76","Valle del Cauca","76130","Candelaria","2012","17.7","Riesgo medio","11.4","Riesgo bajo","21.8","Riesgo medio","6.76","8.31","48.9","720.5","273.1"
"76","Valle del Cauca","76130","Candelaria","2013","15.2","Riesgo medio","10.0","Riesgo bajo","27.2","Riesgo medio","6.31","5.29","1.5","833.9","305"
"76","Valle del Cauca","76130","Candelaria","2014","11.9","Riesgo bajo","5.4","Riesgo bajo","19.1","Riesgo medio","6.02","2.15","31.4","275.7","75.1"
"76","Valle del Cauca","76130","Candelaria","2015","10.8","Riesgo bajo","6.4","Riesgo bajo","16.8","Riesgo medio","7.72","1.64","5.6","102.3","492"
"76","Valle del Cauca","76130","Candelaria","2016","11.8","Riesgo bajo","5.5","Riesgo bajo","16.4","Riesgo medio","8.18","8.04","8.2","700","472.9"
"76","Valle del Cauca","76130","Candelaria","2017","11.7","Riesgo bajo","6.8","Riesgo bajo","16.9","Riesgo medio","6.2","9.98","46.4","527.7","301.5"
"76","Valle del Cauca","76130","Candelaria","2018","6.7","Riesgo bajo","3.7","Sin riesgo","11.5","Riesgo bajo","7.13","4.93","48.7","235.3","332.4"
"76","Valle del Cauca","76130","Candelaria","2019","7.5","Riesgo bajo","3.7","Sin riesgo","13.4","Riesgo bajo","7.1","0.93","21.4","633.7","111.8"
"76","Valle del Cauca","76130","Candelaria","2020","5.1","Riesgo bajo","1.2","Sin riesgo","10.4","Riesgo bajo","6.11","2.15","23.3","381.4","477.7"
"76","Valle del Cauca","76130","Candelaria","2021","2.9","Sin riesgo","0.4","Sin riesgo","12.5","Riesgo bajo","7.91","8.14","30.3","214.3","276.5"
"76","Valle del Cauca","76130","Candelaria","2022","3.5","Sin riesgo","0.9","Sin riesgo","13.7","Riesgo bajo","6.34","1.38","46.5","759.4","269.2"
"76","Valle del Cauca","76130","Candelaria","2023","2.4","Sin riesgo","0.2","Sin riesgo","11.4","Riesgo bajo","7.91","9.09","5.2","495.1","117.6"
"76","Valle del Cauca","76147","Cartago","2007","69.0","Riesgo alto","93.3","Inviable sanitariamente","58.7","Riesgo alto","8.34","5.47","48.6","387.2","472.6"
"76","Valle del Cauca","76147","Cartago","2008","1.4","Sin riesgo","0.0","Sin riesgo","0.0","Sin riesgo","7.53","8.38","28.1","17.4","243.4"
"76","Valle del Cauca","76147","Cartago","2009","9.6","Riesgo bajo","2.3","Sin riesgo","72.5","Riesgo alto","8.16","2.05","34","280.4","367.6"
"76","Valle del Cauca","76147","Cartago","2010","0.0","Sin riesgo","0.0","Sin riesgo","ND","ND","6.71","0.03","43.1","512.1","84"
"76","Valle del Cauca","76147","Cartago","2012","8.0","Riesgo bajo","0.0","Sin riesgo","30.2","Riesgo medio","6.17","4.54","5.9","283.1","431.4"
"76","Valle del Cauca","76147","Cartago","2013","11.7","Riesgo bajo","2.4","Sin riesgo","39.3","Riesgo alto","6.08","2.05","9.4","211.8","330"
"76","Valle del Cauca","76147","Cartago","2014","3.9","Sin riesgo","0.4","Sin riesgo","13.9","Riesgo bajo","7.6","3.4","17.9","256.1","42.3"
"76","Valle del Cauca","76147","Cartago","2015","7.1","Riesgo bajo","0.6","Sin riesgo","31.7","Riesgo medio","6.63","4.05","40.4","921.5","84.6"
"76","Valle del Cauca","76147","Cartago","2016","11.0","Riesgo bajo","0.5","Sin riesgo","0.3","Sin riesgo","8.49","1.55","42.1","726.1","484.7"
"76","Valle del Cauca","76147","Cartago","2017","14.9","Riesgo medio","0.0","Sin riesgo","0.0","Sin riesgo","6.01","4.14","49.3","475.7","174.8"
"76","Valle del Cauca","76147","Cartago","2018","12.5","Riesgo bajo","0.0","Sin riesgo","49.3","Riesgo alto","7.82","3.49","9","930.4","409"
"76","Valle del Cauca","76147","Cartago","2019","12.5","Riesgo bajo","0.3","Sin riesgo","61.5","Riesgo alto","6.24","3.45","1.3","719.3","43.1"
"76","Valle del Cauca","76147","Cartago","2020","0.0","Sin riesgo","0.0","Sin riesgo","ND","ND","8.2","9.29","31.1","386.2","485.5"
"76","Valle del Cauca","76147","Cartago","2021","0.1","Sin riesgo","0.1","Sin riesgo","ND","ND","6.54","9.24","12.3","494.4","499.6"
"76","Valle del Cauca","76233","Dagua","2007","21.8","Riesgo medio","ND","ND","39.2","Riesgo alto","8.3","4.95","5.1","961.6","229"
"76","Valle del Cauca","76233","Dagua","2008","14.1","Riesgo medio","0.0","Sin riesgo","73.2","Riesgo alto","6.44","6.19","43.6","656.8","453.5"
"76","Valle del Cauca","76233","Dagua","2009","25.5","Riesgo medio","20.6","Riesgo medio","35.1","Riesgo alto","6.17","7.13","11.1","356.9","150"
"76","Valle del Cauca","76233","Dagua","2010","33.6","Riesgo medio","20.5","Riesgo medio","42.9","Riesgo alto","6.65","7.07","39.9","89.7","118.9"
"76","Valle del Cauca","76233","Dagua","2011","19.3","Riesgo medio","ND","ND","33.9","Riesgo medio","8","5.81","19.4","143.9","168.6"
"76","Valle del Cauca","76233","Dagua","2012","28.1","Riesgo medio","ND","ND","38.8","Riesgo alto","6.77","4.91","8.4","875.1","97.7"
"76","Valle del Cauca","76233","Dagua","2013","19.1","Riesgo medio","0.6","Sin riesgo","29.5","Riesgo medio","7.62","4.13","18.2","717.4","25.4"
"76","Valle del Cauca","76233","Dagua","2014","27.0","Riesgo medio","0.0","Sin riesgo","37.0","Riesgo alto","8.07","3.6","19.2","160.2","134.4"
"76","Valle del Cauca","76233","Dagua","2015","26.9","Riesgo medio","0.0","Sin riesgo","29.4","Riesgo medio","8.33","0.9","30.3","239.2","134.5"
"76","Valle del Cauca","76233","Dagua","2016","26.9","Riesgo medio","0.0","Sin riesgo","21.4","Riesgo medio","7.74","7.77","28.6","149.7","287.1"
"76","Valle del Cauca","76233","Dagua","2017","24.0","Riesgo medio","ND","ND","ND","ND","8.28","2.92","10.3","88","126.5"
"76","Valle del Cauca","76233","Dagua","2018","23.9","Riesgo medio","3.2","Sin riesgo","28.0","Riesgo medio","7.24","3.92","35.6","535.1","115.5"
"76","Valle del Cauca","76233","Dagua","2019","26.2","Riesgo medio","2.2","Sin riesgo","28.1","Riesgo medio","6.5","3.36","11.3","486.6","261"
"76","Valle del Cauca","76233","Dagua","2020","3.2","Sin riesgo","0.2","Sin riesgo","4.9","Sin riesgo","8.23","8.74","6.9","818.2","268.9"
"76","Valle del Cauca","76233","Dagua","2021","2.6","Sin riesgo","0.0","Sin riesgo","5.9","Riesgo bajo","7.39","5.16","18.4","894.6","453.1"
"76","Valle del Cauca","76233","Dagua","2022","25.9","Riesgo medio","ND","ND","25.9","Riesgo medio","6.23","8.37","9","350.8","124.6"
"76","Valle del Cauca","76233","Dagua","2023","21.3","Riesgo medio","ND","ND","21.3","Riesgo medio","8.44","2.04","19.9","452.8","372.2"
"76","Valle del Cauca","76243","El Águila","2007","66.6","Riesgo alto","71.7","Riesgo alto","63.4","Riesgo alto","8.27","2.16","4.1","448.4","402.3"
"76","Valle del Cauca","76243","El Águila","2008","48.7","Riesgo alto","61.2","Riesgo alto","72.8","Riesgo alto","6.38","3.45","33.7","981.1","92.8"
"76","Valle del Cauca","76243","El Águila","2009","36.4","Riesgo alto","15.7","Riesgo medio","48.6","Riesgo alto","8","4.81","14.6","685.2","86"
"76","Valle del Cauca","76243","El Águila","2010","18.0","Riesgo medio","0.0","Sin riesgo","26.3","Riesgo medio","6.17","0.2","11.5","566.8","136.5"
"76","Valle del Cauca","76243","El Águila","2011","37.8","Riesgo alto","17.1","Riesgo medio","48.6","Riesgo alto","6.58","9.8","46.9","725","447.2"
"76","Valle del Cauca","76243","El Águila","2012","48.2","Riesgo alto","24.8","Riesgo medio","56.8","Riesgo alto","7.47","9.98","42.4","36.9","291"
"76","Valle del Cauca","76243","El Águila","2013","38.4","Riesgo alto","7.1","Riesgo bajo","61.5","Riesgo alto","8.14","7.84","41.5","691.9","494.2"
"76","Valle del Cauca","76243","El Águila","2014","30.5","Riesgo medio","0.0","Sin riesgo","64.3","Riesgo alto","6.38","8.49","44.2","280.7","173.4"
"76","Valle del Cauca","76243","El Águila","2015","38.1","Riesgo alto","19.9","Riesgo medio","56.5","Riesgo alto","6.99","6.64","33.1","415.8","166.1"
"76","Valle del Cauca","76243","El Águila","2016","46.2","Riesgo alto","0.2","Sin riesgo","62.5","Riesgo alto","6.94","9.34","2.3","244.7","276.5"
"76","Valle del Cauca","76243","El Águila","2017","35.8","Riesgo alto","65.3","Riesgo alto","47.1","Riesgo alto","6.37","4.09","9.5","632.8","296.6"
"76","Valle del Cauca","76243","El Águila","2018","45.8","Riesgo alto","0.0","Sin riesgo","64.2","Riesgo alto","6.93","0.98","44.3","961.5","13.7"
"76","Valle del Cauca","76243","El Águila","2019","37.9","Riesgo alto","0.1","Sin riesgo","55.3","Riesgo alto","8.27","3.36","20.2","230.7","112.4"
"76","Valle del Cauca","76243","El Águila","2020","0.0","Sin riesgo","0.0","Sin riesgo","0.0","Sin riesgo","7.83","1.85","6.8","272.7","75.1"
"76","Valle del Cauca","76243","El Águila","2021","0.0","Sin riesgo","0.0","Sin riesgo","0.0","Sin riesgo","8.2","8.01","33.6","630.2","1.7"
"76","Valle del Cauca","76246","El Cairo","2007","68.5","Riesgo alto","73.5","Riesgo alto","71.0","Riesgo alto","8.03","4.64","3.6","681","226.6"
"76","Valle del Cauca","76246","El Cairo","2008","40.9","Riesgo alto","34.9","Riesgo medio","60.6","Riesgo alto","6.26","0.91","33.7","628.4","247.8"
"76","Valle del Cauca","76246","El Cairo","2009","35.1","Riesgo alto","5.2","Riesgo bajo","49.2","Riesgo alto","6.35","9.65","20.3","648.5","121.4"
"76","Valle del Cauca","76246","El Cairo","2010","0.0","Sin riesgo","0.0","Sin riesgo","0.0","Sin riesgo","6.35","4","4.6","368.3","30.3"
"76","Valle del Cauca","76246","El Cairo","2011","45.3","Riesgo alto","0.0","Sin riesgo","60.6","Riesgo alto","7.62","9","22.7","856.4","134.6"
"76","Valle del Cauca","76246","El Cairo","2012","53.1","Riesgo alto","16.5","Riesgo medio","69.1","Riesgo alto","6.81","6.84","21.6","775.6","32.7"
"76","Valle del Cauca","76246","El Cairo","2013","45.9","Riesgo alto","0.0","Sin riesgo","77.8","Riesgo alto","7.9","7.44","20.8","622.4","104.8"
"76","Valle del Cauca","76246","El Cairo","2014","42.3","Riesgo alto","0.0","Sin riesgo","69.2","Riesgo alto","6.44","1.67","13.5","631.3","347.8"
"76","Valle del Cauca","76246","El Cairo","2015","43.5","Riesgo alto","16.8","Riesgo medio","70.0","Riesgo alto","7.57","5.06","5.5","284.4","126"
"76","Valle del Cauca","76246","El Cairo","2016","49.0","Riesgo alto","16.1","Riesgo medio","62.5","Riesgo alto","7.86","1.71","44.3","286.3","314.6"
"76","Valle del Cauca","76246","El Cairo","2017","31.1","Riesgo medio","ND","ND","66.2","Riesgo alto","6.98","3.26","35.1","212.5","415"
"76","Valle del Cauca","76246","El Cairo","2018","40.1","Riesgo alto","0.0","Sin riesgo","58.5","Riesgo alto","6.56","4.72","43.1","464.2","494.3"
"76","Valle del Cauca","76246","El Cairo","2019","29.8","Riesgo medio","0.0","Sin riesgo","48.6","Riesgo alto","6.99","8.83","31","787","219.7"
"76","Valle del Cauca","76246","El Cairo","2020","16.4","Riesgo medio","0.3","Sin riesgo","45.4","Riesgo alto","6.82","1.39","37","917.5","245.4"
"76","Valle del Cauca","76246","El Cairo","2021","18.1","Riesgo medio","0.0","Sin riesgo","45.3","Riesgo alto","7.52","6.86","47.3","669.4","89.8"
"76","Valle del Cauca","76248","El Cerrito","2007","12.4","Riesgo bajo","0.0","Sin riesgo","26.7","Riesgo medio","7.11","1.51","24.8","114.2","378.3"
"76","Valle del Cauca","76248","El Cerrito","2008","22.1","Riesgo medio","18.4","Riesgo medio","62.5","Riesgo alto","8.36","1.59","34.4","451.1","286.1"
"76","Valle del Cauca","76248","El Cerrito","2009","13.9","Riesgo bajo","1.6","Sin riesgo","65.6","Riesgo alto","7.3","8.75","40.9","275.7","126.5"
"76","Valle del Cauca","76248","El Cerrito","2010","25.3","Riesgo medio","0.2","Sin riesgo","62.2","Riesgo alto","7.15","5.67","47.5","813.6","248.5"
"76","Valle del Cauca","76248","El Cerrito","2011","5.8","Riesgo bajo","0.0","Sin riesgo","17.1","Riesgo medio","7.43","5.28","8.9","582.8","366.5"
"76","Valle del Cauca","76248","El Cerrito","2012","7.9","Riesgo bajo","0.0","Sin riesgo","31.6","Riesgo medio","6.12","9.56","17.3","526.1","496.8"
"76","Valle del Cauca","76248","El Cerrito","2013","6.9","Riesgo bajo","0.0","Sin riesgo","24.4","Riesgo medio","7.94","8.32","37.6","747.6","6.4"
"76","Valle del Cauca","76248","El Cerrito","2014","9.5","Riesgo bajo","0.1","Sin riesgo","24.6","Riesgo medio","7.53","2.48","26.9","675.5","302.4"
"76","Valle del Cauca","76248","El Cerrito","2015","6.5","Riesgo bajo","0.2","Sin riesgo","21.9","Riesgo medio","7.85","5.88","45.5","316.1","54.5"
"76","Valle del Cauca","76248","El Cerrito","2016","9.3","Riesgo bajo","0.7","Sin riesgo","22.2","Riesgo medio","6.98","5.72","20.7","387.2","132.5"
"76","Valle del Cauca","76248","El Cerrito","2017","8.6","Riesgo bajo","0.0","Sin riesgo","67.2","Riesgo alto","7.82","4.89","42.6","983","106.9"
"76","Valle del Cauca","76248","El Cerrito","2018","9.1","Riesgo bajo","0.3","Sin riesgo","19.1","Riesgo medio","8.45","5.52","46.1","835.2","90.3"
"76","Valle del Cauca","76248","El Cerrito","2019","4.6","Sin riesgo","0.1","Sin riesgo","8.3","Riesgo bajo","6.38","5.32","44.4","677.4","214.7"
"76","Valle del Cauca","76248","El Cerrito","2020","1.1","Sin riesgo","0.0","Sin riesgo","2.0","Sin riesgo","8.08","4.21","0.9","807.9","367.6"
"76","Valle del Cauca","76248","El Cerrito","2021","0.0","Sin riesgo","0.0","Sin riesgo","0.0","Sin riesgo","8.49","2.01","21","516.1","337.2"
"76","Valle del Cauca","76250","El Dovio","2008","36.9","Riesgo alto","8.4","Riesgo bajo","66.3","Riesgo alto","8.26","2.76","41","483.6","255.9"
"76","Valle del Cauca","76250","El Dovio","2009","31.4","Riesgo medio","23.3","Riesgo medio","36.8","Riesgo alto","7.39","4.72","17.2","852.1","311.4"
"76","Valle del Cauca","76250","El Dovio","2010","19.4","Riesgo medio","10.1","Riesgo bajo","42.0","Riesgo alto","7.12","3.94","7","351.7","426.8"
"76","Valle del Cauca","76250","El Dovio","2011","50.2","Riesgo alto","34.9","Riesgo medio","65.0","Riesgo alto","7.69","2.87","19","129.1","33.5"
"76","Valle del Cauca","76250","El Dovio","2012","55.3","Riesgo alto","57.1","Riesgo alto","69.6","Riesgo alto","6.71","7.72","5.2","829.7","386.5"
"76","Valle del Cauca","76250","El Dovio","2013","34.6","Riesgo medio","16.5","Riesgo medio","54.7","Riesgo alto","7.41","9.69","8.3","554.4","76.6"
"76","Valle del Cauca","76250","El Dovio","2014","26.9","Riesgo medio","0.0","Sin riesgo","91.2","Inviable sanitariamente","7.83","1.13","9.3","61.9","470.3"
"76","Valle del Cauca","76250","El Dovio","2015","38.9","Riesgo alto","0.9","Sin riesgo","75.8","Riesgo alto","6.21","0.17","49","168","147.2"
"76","Valle del Cauca","76250","El Dovio","2016","52.8","Riesgo alto","0.0","Sin riesgo","98.1","Inviable sanitariamente","6.61","6.95","24.3","368","372.2"
"76","Valle del Cauca","76250","El Dovio","2017","37.3","Riesgo alto","0.0","Sin riesgo","87.9","Inviable sanitariamente","6.16","9.6","1.5","769.9","472.4"
"76","Valle del Cauca","76250","El Dovio","2018","43.7","Riesgo alto","9.3","Riesgo bajo","78.1","Riesgo alto","6.01","2.77","7.2","81.1","451.7"
"76","Valle del Cauca","76250","El Dovio","2019","41.3","Riesgo alto","1.0","Sin riesgo","50.1","Riesgo alto","8.27","7.14","42","588.9","26.1"
"76","Valle del Cauca","76250","El Dovio","2020","18.5","Riesgo medio","0.2","Sin riesgo","79.4","Riesgo alto","8.14","5.55","25.6","559.3","332.4"
"76","Valle del Cauca","76250","El Dovio","2021","11.5","Riesgo bajo","0.0","Sin riesgo","53.9","Riesgo alto","8.06","5.99","3.3","810.7","23.3"
"76","Valle del Cauca","76275","Florida","2007","0.8","Sin riesgo","0.7","Sin riesgo","ND","ND","7.92","9.78","10.3","717","89.5"
"76","Valle del Cauca","76275","Florida","2008","11.2","Riesgo bajo","2.3","Sin riesgo","53.3","Riesgo alto","7.73","5.81","25.2","266.2","282.7"
"76","Valle del Cauca","76275","Florida","2009","10.1","Riesgo bajo","0.2","Sin riesgo","43.6","Riesgo alto","6.95","6.19","13.5","109.4","209.1"
"76","Valle del Cauca","76275","Florida","2010","16.4","Riesgo medio","0.5","Sin riesgo","52.6","Riesgo alto","8.2","6.07","39.1","208.4","136.1"
"76","Valle del Cauca","76275","Florida","2011","5.5","Riesgo bajo","0.9","Sin riesgo","24.9","Riesgo medio","6.42","5.43","23.8","142.6","19.1"
"76","Valle del Cauca","76275","Florida","2012","11.0","Riesgo bajo","3.7","Sin riesgo","27.2","Riesgo medio","8.12","9.82","21.7","185.8","266.9"
"76","Valle del Cauca","76275","Florida","2013","2.1","Sin riesgo","1.0","Sin riesgo","1.1","Sin riesgo","6.04","1.86","47.4","964.1","106.4"
"76","Valle del Cauca","76275","Florida","2014","6.1","Riesgo bajo","0.2","Sin riesgo","12.2","Riesgo bajo","7.45","1.27","26","590.2","468.3"
"76","Valle del Cauca","76275","Florida","2015","10.1","Riesgo bajo","2.4","Sin riesgo","30.3","Riesgo medio","7.06","6.41","9.4","31.4","389"
"76","Valle del Cauca","76275","Florida","2016","7.3","Riesgo bajo","2.5","Sin riesgo","4.1","Sin riesgo","6.14","8.15","46.9","172","405.5"
"76","Valle del Cauca","76275","Florida","2017","16.0","Riesgo medio","0.0","Sin riesgo","68.3","Riesgo alto","6.51","2.82","1.3","691.3","488.5"
"76","Valle del Cauca","76275","Florida","2018","16.2","Riesgo medio","0.5","Sin riesgo","38.0","Riesgo alto","8.34","8.44","35.8","733.4","185.3"
"76","Valle del Cauca","76275","Florida","2019","14.1","Riesgo medio","0.1","Sin riesgo","31.9","Riesgo medio","8.16","5.14","47.5","693","108.6"
"76","Valle del Cauca","76275","Florida","2020","0.1","Sin riesgo","0.1","Sin riesgo","0.0","Sin riesgo","6.86","0.12","16.3","686.2","489.5"
"76","Valle del Cauca","76275","Florida","2021","0.0","Sin riesgo","0.0","Sin riesgo","0.0","Sin riesgo","6.42","9.87","18.6","410.5","169.6"
"76","Valle del Cauca","76306","Ginebra","2007","0.0","Sin riesgo","0.0","Sin riesgo","ND","ND","6.18","2.22","21.4","957.1","46.5"
"76","Valle del Cauca","76306","Ginebra","2008","23.8","Riesgo medio","24.5","Riesgo medio","18.1","Riesgo medio","8.17","8.92","44.9","560.9","459.6"
"76","Valle del Cauca","76306","Ginebra","2009","11.8","Riesgo bajo","0.5","Sin riesgo","65.8","Riesgo alto","7.12","1.88","38.6","623.8","156.3"
"76","Valle del Cauca","76306","Ginebra","2010","27.3","Riesgo medio","2.1","Sin riesgo","71.2","Riesgo alto","7.75","5.61","11.3","8.5","440.6"
"76","Valle del Cauca","76306","Ginebra","2011","14.5","Riesgo medio","0.8","Sin riesgo","57.4","Riesgo alto","6.38","2.11","36","823.7","313.3"
"76","Valle del Cauca","76306","Ginebra","2012","29.7","Riesgo medio","8.1","Riesgo bajo","52.4","Riesgo alto","6.34","8.67","25.4","457.8","184.3"
"76","Valle del Cauca","76306","Ginebra","2013","21.6","Riesgo medio","0.0","Sin riesgo","35.5","Riesgo alto","6.55","9.07","44.5","529.8","412.7"
"76","Valle del Cauca","76306","Ginebra","2014","26.6","Riesgo medio","4.3","Sin riesgo","45.0","Riesgo alto","7.11","6.34","22.7","745.8","123.4"
"76","Valle del Cauca","76306","Ginebra","2015","37.1","Riesgo alto","0.1","Sin riesgo","51.5","Riesgo alto","7.99","5.47","30.3","655.4","468.7"
"76","Valle del Cauca","76306","Ginebra","2016","26.3","Riesgo medio","0.0","Sin riesgo","49.1","Riesgo alto","8.28","3.63","0.9","216.7","426.1"
"76","Valle del Cauca","76306","Ginebra","2017","33.1","Riesgo medio","0.0","Sin riesgo","24.0","Riesgo medio","7.9","4.69","28.7","788.2","158.2"
"76","Valle del Cauca","76306","Ginebra","2018","29.3","Riesgo medio","1.6","Sin riesgo","38.9","Riesgo alto","6.45","0.74","8.8","18.6","461.1"
"76","Valle del Cauca","76306","Ginebra","2019","24.8","Riesgo medio","0.8","Sin riesgo","30.1","Riesgo medio","6.12","3.55","46.5","974.2","380.5"
"76","Valle del Cauca","76306","Ginebra","2020","5.7","Riesgo bajo","0.0","Sin riesgo","15.0","Riesgo medio","7.92","0.55","14.5","473.4","120.5"
"76","Valle del Cauca","76306","Ginebra","2021","0.0","Sin riesgo","0.0","Sin riesgo","0.0","Sin riesgo","6.01","2.64","48.5","768.2","328.5"
"76","Valle del Cauca","76306","Ginebra","2022","86.5","Inviable sanitariamente","ND","ND","86.5","Inviable sanitariamente","7","3.32","42","551","106.8"
"76","Valle del Cauca","76306","Ginebra","2023","26.8","Riesgo medio","ND","ND","26.8","Riesgo medio","7.57","7.74","27.9","673.1","154.6"
"76","Valle del Cauca","76318","Guacarí","2007","0.0","Sin riesgo","0.0","Sin riesgo","ND","ND","6.84","1.44","6.2","436.4","472.3"
"76","Valle del Cauca","76318","Guacarí","2009","14.2","Riesgo medio","11.0","Riesgo bajo","20.3","Riesgo medio","7.75","1.6","19.6","795.4","457.5"
"76","Valle del Cauca","76318","Guacarí","2010","13.9","Riesgo bajo","0.1","Sin riesgo","60.9","Riesgo alto","6.79","7.65","38.9","891.1","142.9"
"76","Valle del Cauca","76318","Guacarí","2011","6.8","Riesgo bajo","6.4","Riesgo bajo","80.0","Riesgo alto","7.14","4.08","45.8","726.4","8.1"
"76","Valle del Cauca","76318","Guacarí","2012","16.3","Riesgo medio","10.4","Riesgo bajo","22.3","Riesgo medio","7.96","1.58","37","693.3","119.1"
"76","Valle del Cauca","76318","Guacarí","2013","14.2","Riesgo medio","6.3","Riesgo bajo","26.9","Riesgo medio","6.88","3.05","22.1","130.8","491.6"
"76","Valle del Cauca","76318","Guacarí","2014","6.3","Riesgo bajo","3.1","Sin riesgo","20.8","Riesgo medio","8.28","8.73","39.3","242.2","295"
"76","Valle del Cauca","76318","Guacarí","2015","16.8","Riesgo medio","3.0","Sin riesgo","32.0","Riesgo medio","6.44","5.85","5.7","666.5","226.5"
"76","Valle del Cauca","76318","Guacarí","2016","9.6","Riesgo bajo","0.3","Sin riesgo","47.9","Riesgo alto","6.98","8.5","6.5","69.9","47.7"
